"entity_ID","geo_entity","longitude","latitude","biome","mean_wc2.0_bio_30s_01","mean_wc2.0_bio_30s_12","species"
11102,"South-Korea",127.792868,36.354291,"Temperate Broadleaf & Mixed Forests",11.34099,1292.22018,"Arachniodes chinensis"
11390,"Malaysian Peninsular, excl. Singapore",102.16313,4.044219,"Tropical & Subtropical Moist Broadleaf Forests",25.96182,2542.53966,"Arachniodes chinensis"
11473,"Malaysia",109.704835,3.79396,"Tropical & Subtropical Moist Broadleaf Forests",25.8576,2882.32469,"Arachniodes chinensis"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Arachniodes chinensis"
12303,"Saku-shima",137.044163,34.724947,"Temperate Broadleaf & Mixed Forests",16.22466,1771.89423,"Arachniodes chinensis"
12317,"Nokono-shima",130.304145,33.621244,"Temperate Broadleaf & Mixed Forests",16.07369,1654.09546,"Arachniodes chinensis"
12346,"Awaji-shima",134.838277,34.362961,"Temperate Broadleaf & Mixed Forests",15.24212,1468.4237,"Arachniodes chinensis"
12356,"Syodo-shima",134.270328,34.499653,"Temperate Broadleaf & Mixed Forests",14.79526,1484.12706,"Arachniodes chinensis"
12377,"Shimokoshiki-jima",129.720072,31.688628,"Temperate Broadleaf & Mixed Forests",16.50229,2588.1412,"Arachniodes chinensis"
12392,"Amakusashimo-shima",130.163456,32.402414,"Temperate Broadleaf & Mixed Forests",16.00871,2126.65151,"Arachniodes chinensis"
12401,"Yoko-shima",129.533536,33.42381,"Temperate Broadleaf & Mixed Forests",16.8125,1985,"Arachniodes chinensis"
12416,"Hukue-jima",128.745266,32.683948,"Temperate Broadleaf & Mixed Forests",16.05651,2347.42455,"Arachniodes chinensis"
12421,"Nakadori-jima",129.083867,32.964519,"Temperate Broadleaf & Mixed Forests",15.87486,2206.7331,"Arachniodes chinensis"
12425,"Okino-shima, Nagasaki",129.397955,34.34612,"Temperate Broadleaf & Mixed Forests",15.64313,1871.79505,"Arachniodes chinensis"
12430,"Shimayama-jima",128.62721,32.657832,"Temperate Broadleaf & Mixed Forests",16.07904,2316.88021,"Arachniodes chinensis"
12498,"Dogo",133.279261,36.251121,"Temperate Broadleaf & Mixed Forests",13.34944,1720.98177,"Arachniodes chinensis"
12544,"Japan (incl. some south Kuril Islands)",138.08606,37.63719,"Temperate Broadleaf & Mixed Forests",10.64575,1622.26375,"Arachniodes chinensis"
10014,"Theog Forest Division, India",77.425617,31.12008,"Temperate Broadleaf & Mixed Forests",15.00975,1335.67862,"Clematis buchananiana"
10461,"Jiangxi",115.720822,27.613663,"Tropical & Subtropical Moist Broadleaf Forests",17.54309,1618.27549,"Clematis buchananiana"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Clematis buchananiana"
10469,"Chongqin",107.87484,30.058649,"Temperate Broadleaf & Mixed Forests",15.43573,1232.9305,"Clematis buchananiana"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Clematis buchananiana"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Clematis buchananiana"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Clematis buchananiana"
10473,"Xizang",88.129066,31.692516,"Montane Grasslands & Shrublands",-3.91394,308.20101,"Clematis buchananiana"
10535,"China",103.835973,36.561732,"Montane Grasslands & Shrublands",6.15989,561.22542,"Clematis buchananiana"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Clematis buchananiana"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Clematis buchananiana"
10888,"Thailand",101.014908,15.119897,"Tropical & Subtropical Moist Broadleaf Forests",26.28045,1403.71737,"Clematis buchananiana"
11442,"Bhutan",90.427125,27.419238,"Temperate Broadleaf & Mixed Forests",9.80481,1359.73422,"Clematis buchananiana"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Clematis buchananiana"
10014,"Theog Forest Division, India",77.425617,31.12008,"Temperate Broadleaf & Mixed Forests",15.00975,1335.67862,"Dioscorea deltoidea"
10469,"Chongqin",107.87484,30.058649,"Temperate Broadleaf & Mixed Forests",15.43573,1232.9305,"Dioscorea deltoidea"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Dioscorea deltoidea"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Dioscorea deltoidea"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Dioscorea deltoidea"
10473,"Xizang",88.129066,31.692516,"Montane Grasslands & Shrublands",-3.91394,308.20101,"Dioscorea deltoidea"
10535,"China",103.835973,36.561732,"Montane Grasslands & Shrublands",6.15989,561.22542,"Dioscorea deltoidea"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Dioscorea deltoidea"
10567,"Afghanistan",66.026539,33.838903,"Deserts & Xeric Shrublands",12.12726,301.4252,"Dioscorea deltoidea"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Dioscorea deltoidea"
10888,"Thailand",101.014908,15.119897,"Tropical & Subtropical Moist Broadleaf Forests",26.28045,1403.71737,"Dioscorea deltoidea"
11376,"Kunar, Afghanistan",71.194945,35.268151,"Deserts & Xeric Shrublands",7.2242,708.23842,"Dioscorea deltoidea"
11442,"Bhutan",90.427125,27.419238,"Temperate Broadleaf & Mixed Forests",9.80481,1359.73422,"Dioscorea deltoidea"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Dioscorea deltoidea"
11442,"Bhutan",90.427125,27.419238,"Temperate Broadleaf & Mixed Forests",9.80481,1359.73422,"Stephania glandulifera"
344,"Hainan",109.745579,19.195738,"Tropical & Subtropical Moist Broadleaf Forests",24.08567,1571.07517,"Berchemia polyphylla"
10458,"Zhejiang",120.088839,29.179512,"Tropical & Subtropical Moist Broadleaf Forests",15.90896,1485.08018,"Berchemia polyphylla"
10461,"Jiangxi",115.720822,27.613663,"Tropical & Subtropical Moist Broadleaf Forests",17.54309,1618.27549,"Berchemia polyphylla"
10463,"Henan",113.613553,33.882591,"Temperate Broadleaf & Mixed Forests",14.44157,769.77065,"Berchemia polyphylla"
10464,"Hubei",112.269085,30.975994,"Temperate Broadleaf & Mixed Forests",15.23936,1184.71115,"Berchemia polyphylla"
10465,"Hunan",111.708447,27.606976,"Tropical & Subtropical Moist Broadleaf Forests",16.74434,1412.81525,"Berchemia polyphylla"
10466,"Guangdong",113.415283,23.335449,"Tropical & Subtropical Moist Broadleaf Forests",20.99738,1747.98024,"Berchemia polyphylla"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Berchemia polyphylla"
10469,"Chongqin",107.87484,30.058649,"Temperate Broadleaf & Mixed Forests",15.43573,1232.9305,"Berchemia polyphylla"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Berchemia polyphylla"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Berchemia polyphylla"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Berchemia polyphylla"
10474,"Shaanxi",108.870582,35.195169,"Temperate Broadleaf & Mixed Forests",10.23313,638.68843,"Berchemia polyphylla"
10475,"Gansu",100.933874,37.820789,"Deserts & Xeric Shrublands",5.08455,307.31562,"Berchemia polyphylla"
10535,"China",103.835973,36.561732,"Montane Grasslands & Shrublands",6.15989,561.22542,"Berchemia polyphylla"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Berchemia polyphylla"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Berchemia polyphylla"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Berchemia polyphylla"
345,"Hong Kong (State)",114.134965,22.381121,"Tropical & Subtropical Moist Broadleaf Forests",22.1461,2032.3544,"Jasminum polyanthum"
10461,"Jiangxi",115.720822,27.613663,"Tropical & Subtropical Moist Broadleaf Forests",17.54309,1618.27549,"Jasminum polyanthum"
10465,"Hunan",111.708447,27.606976,"Tropical & Subtropical Moist Broadleaf Forests",16.74434,1412.81525,"Jasminum polyanthum"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Jasminum polyanthum"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Jasminum polyanthum"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Jasminum polyanthum"
10535,"China",103.835973,36.561732,"Montane Grasslands & Shrublands",6.15989,561.22542,"Jasminum polyanthum"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Jasminum polyanthum"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Jasminum polyanthum"
11124,"Querétaro, Mexico",-99.877928,20.840944,"Deserts & Xeric Shrublands",17.94703,598.55076,"Jasminum polyanthum"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Jasminum polyanthum"
347,"Taiwan",120.968348,23.747603,"Tropical & Subtropical Moist Broadleaf Forests",19.00966,2542.25951,"Thladiantha villosula"
10459,"Anhui",117.22623,31.825786,"Temperate Broadleaf & Mixed Forests",15.57469,1138.2016,"Thladiantha villosula"
10463,"Henan",113.613553,33.882591,"Temperate Broadleaf & Mixed Forests",14.44157,769.77065,"Thladiantha villosula"
10464,"Hubei",112.269085,30.975994,"Temperate Broadleaf & Mixed Forests",15.23936,1184.71115,"Thladiantha villosula"
10466,"Guangdong",113.415283,23.335449,"Tropical & Subtropical Moist Broadleaf Forests",20.99738,1747.98024,"Thladiantha villosula"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Thladiantha villosula"
10469,"Chongqin",107.87484,30.058649,"Temperate Broadleaf & Mixed Forests",15.43573,1232.9305,"Thladiantha villosula"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Thladiantha villosula"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Thladiantha villosula"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Thladiantha villosula"
10473,"Xizang",88.129066,31.692516,"Montane Grasslands & Shrublands",-3.91394,308.20101,"Thladiantha villosula"
10474,"Shaanxi",108.870582,35.195169,"Temperate Broadleaf & Mixed Forests",10.23313,638.68843,"Thladiantha villosula"
10475,"Gansu",100.933874,37.820789,"Deserts & Xeric Shrublands",5.08455,307.31562,"Thladiantha villosula"
10476,"Qinghai",96.003694,35.749287,"Montane Grasslands & Shrublands",-3.11878,315.13239,"Thladiantha villosula"
10477,"Ningxia",106.164862,37.270934,"Montane Grasslands & Shrublands",7.81274,300.46897,"Thladiantha villosula"
232,"Ioujima",130.294169,30.790435,"Tropical & Subtropical Moist Broadleaf Forests",17.85096,2532.0393,"Achyranthes bidentata"
233,"Kuroshima",129.934198,30.830824,"Temperate Broadleaf & Mixed Forests",17.41941,2562.71844,"Achyranthes bidentata"
235,"Yakushima",130.522252,30.339135,"Tropical & Subtropical Moist Broadleaf Forests",15.46011,3135.0382,"Achyranthes bidentata"
244,"Takarajima",129.207673,29.146641,"Tropical & Subtropical Moist Broadleaf Forests",20.80508,2583.66257,"Achyranthes bidentata"
249,"Okinoerabujima",128.597494,27.380304,"Tropical & Subtropical Moist Broadleaf Forests",22.29725,2125.63721,"Achyranthes bidentata"
251,"Okinawajima",127.959792,26.493709,"Tropical & Subtropical Moist Broadleaf Forests",22.4254,2116.27349,"Achyranthes bidentata"
255,"Iriomotejima",123.814688,24.335813,"Tropical & Subtropical Moist Broadleaf Forests",22.71649,2342.27347,"Achyranthes bidentata"
256,"Yonagunijima",122.988732,24.455253,"Tropical & Subtropical Moist Broadleaf Forests",23.42704,2407.51622,"Achyranthes bidentata"
845,"Saipan",145.753963,15.189129,"Tropical & Subtropical Dry Broadleaf Forests",27.42779,2052.47283,"Achyranthes bidentata"
1035,"Borneo",114.192417,0.870059,"Tropical & Subtropical Moist Broadleaf Forests",26.27889,3026.67057,"Achyranthes bidentata"
10448,"Beijing",116.410672,40.184914,"Temperate Broadleaf & Mixed Forests",10.44385,522.46789,"Achyranthes bidentata"
10450,"Hebei",116.130057,39.545742,"Temperate Broadleaf & Mixed Forests",9.48212,485.22372,"Achyranthes bidentata"
10451,"Shanxi",112.291973,37.575897,"Temperate Broadleaf & Mixed Forests",8.25486,494.80343,"Achyranthes bidentata"
10457,"Jiangsu",119.455701,32.973388,"Temperate Broadleaf & Mixed Forests",14.91314,912.88896,"Achyranthes bidentata"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Achyranthes bidentata"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Achyranthes bidentata"
10473,"Xizang",88.129066,31.692516,"Montane Grasslands & Shrublands",-3.91394,308.20101,"Achyranthes bidentata"
10476,"Qinghai",96.003694,35.749287,"Montane Grasslands & Shrublands",-3.11878,315.13239,"Achyranthes bidentata"
10792,"Nigeria",8.105318,9.593625,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.62641,1157.82646,"Achyranthes bidentata"
11446,"Brunei",114.755507,4.527557,"Tropical & Subtropical Moist Broadleaf Forests",27.04673,3418.59798,"Achyranthes bidentata"
11482,"Papua New Guinea",145.252318,-6.477287,"Tropical & Subtropical Moist Broadleaf Forests",23.66132,2995.07763,"Achyranthes bidentata"
11640,"Sadoga-shima",138.390158,38.044467,"Temperate Broadleaf & Mixed Forests",12.12769,2244.25082,"Achyranthes bidentata"
11642,"Haha-jima",142.157199,26.667203,"Tropical & Subtropical Moist Broadleaf Forests",22.80463,1289.1906,"Achyranthes bidentata"
12097,"Bioko",8.684245,3.495361,"Tropical & Subtropical Moist Broadleaf Forests",22.33858,2605.31261,"Achyranthes bidentata"
12151,"Indonesian New Guinea",137.266259,-4.072013,"Tropical & Subtropical Moist Broadleaf Forests",24.68022,3087.75581,"Achyranthes bidentata"
12152,"Papua New Guinea",145.044042,-6.485402,"Tropical & Subtropical Moist Broadleaf Forests",23.62834,2987.24035,"Achyranthes bidentata"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Achyranthes bidentata"
12303,"Saku-shima",137.044163,34.724947,"Temperate Broadleaf & Mixed Forests",16.22466,1771.89423,"Achyranthes bidentata"
12346,"Awaji-shima",134.838277,34.362961,"Temperate Broadleaf & Mixed Forests",15.24212,1468.4237,"Achyranthes bidentata"
12348,"Ie-shima",134.530811,34.672542,"Temperate Broadleaf & Mixed Forests",15.25165,1326.53857,"Achyranthes bidentata"
12356,"Syodo-shima",134.270328,34.499653,"Temperate Broadleaf & Mixed Forests",14.79526,1484.12706,"Achyranthes bidentata"
12372,"Naga-shima, Kagoshima",130.150905,32.163988,"Temperate Broadleaf & Mixed Forests",16.45652,2152.54985,"Achyranthes bidentata"
12390,"Yoro-shima",129.159116,28.039792,"Tropical & Subtropical Moist Broadleaf Forests",21.69455,2349.60556,"Achyranthes bidentata"
12392,"Amakusashimo-shima",130.163456,32.402414,"Temperate Broadleaf & Mixed Forests",16.00871,2126.65151,"Achyranthes bidentata"
12408,"Tashiro-jima",141.41622,38.297427,"Temperate Broadleaf & Mixed Forests",12.1523,1122.42754,"Achyranthes bidentata"
12418,"Ikitsuki-shima",129.422287,33.385699,"Temperate Broadleaf & Mixed Forests",15.88472,2016.30842,"Achyranthes bidentata"
12426,"O-shima, Nagasaki",128.398567,32.045015,"Temperate Broadleaf & Mixed Forests",17.42761,2364.85743,"Achyranthes bidentata"
12432,"Taku-shima",129.523244,33.438587,"Temperate Broadleaf & Mixed Forests",16.03363,1924.94455,"Achyranthes bidentata"
12433,"Tsushima-to",129.370717,34.519569,"Temperate Broadleaf & Mixed Forests",14.58678,1894.46726,"Achyranthes bidentata"
12494,"Kabe-shima",129.88166,33.55483,"Temperate Broadleaf & Mixed Forests",16.01974,1733.06703,"Achyranthes bidentata"
12497,"Chiburi-jima",133.031037,36.014886,"Temperate Broadleaf & Mixed Forests",13.8194,1632.83128,"Achyranthes bidentata"
12502,"I-shima",134.811273,33.846876,"Temperate Broadleaf & Mixed Forests",17.27683,1805.12227,"Achyranthes bidentata"
12503,"Oge-jima",132.925505,34.191041,"Temperate Broadleaf & Mixed Forests",16.03923,1499.0879,"Achyranthes bidentata"
12506,"Ani-jima",142.209699,27.122429,"Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"Achyranthes bidentata"
12508,"Hachijo-jima",139.798228,33.106333,"Temperate Broadleaf & Mixed Forests",18.15084,2620.55387,"Achyranthes bidentata"
12519,"Mikura-jima",139.603227,33.874735,"Temperate Broadleaf & Mixed Forests",16.18199,2725.8317,"Achyranthes bidentata"
12526,"Nii-jima",139.26642,34.377163,"Temperate Broadleaf & Mixed Forests",16.63132,2347.53802,"Achyranthes bidentata"
12532,"Kii-o-shima",135.828223,33.466775,"Temperate Broadleaf & Mixed Forests",17.07347,2428.4664,"Achyranthes bidentata"
12533,"Tobi-shima",139.550469,39.195025,"Temperate Broadleaf & Mixed Forests",12.19178,1834.81147,"Achyranthes bidentata"
12540,"Ozu-shima",131.723935,34.016915,"Temperate Broadleaf & Mixed Forests",NA,NA,"Achyranthes bidentata"
11442,"Bhutan",90.427125,27.419238,"Temperate Broadleaf & Mixed Forests",9.80481,1359.73422,"Himalayacalamus hookerianus"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Agapetes obovata"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Agapetes obovata"
10535,"China",103.835973,36.561732,"Montane Grasslands & Shrublands",6.15989,561.22542,"Agapetes obovata"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Agapetes obovata"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Agapetes obovata"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Agapetes obovata"
344,"Hainan",109.745579,19.195738,"Tropical & Subtropical Moist Broadleaf Forests",24.08567,1571.07517,"Eleutherococcus trifoliatus"
345,"Hong Kong (State)",114.134965,22.381121,"Tropical & Subtropical Moist Broadleaf Forests",22.1461,2032.3544,"Eleutherococcus trifoliatus"
346,"Macao (State)",113.557368,22.162186,"Tropical & Subtropical Moist Broadleaf Forests",22.7418,2007.78504,"Eleutherococcus trifoliatus"
347,"Taiwan",120.968348,23.747603,"Tropical & Subtropical Moist Broadleaf Forests",19.00966,2542.25951,"Eleutherococcus trifoliatus"
1058,"Philippines",122.866213,11.73645,"Tropical & Subtropical Moist Broadleaf Forests",25.91882,2524.11894,"Eleutherococcus trifoliatus"
10450,"Hebei",116.130057,39.545742,"Temperate Broadleaf & Mixed Forests",9.48212,485.22372,"Eleutherococcus trifoliatus"
10454,"Jilin",126.194004,43.664405,"Temperate Broadleaf & Mixed Forests",4.42852,617.54047,"Eleutherococcus trifoliatus"
10455,"Heilongjiang",127.78236,47.841542,"Temperate Broadleaf & Mixed Forests",1.33377,545.45065,"Eleutherococcus trifoliatus"
10457,"Jiangsu",119.455701,32.973388,"Temperate Broadleaf & Mixed Forests",14.91314,912.88896,"Eleutherococcus trifoliatus"
10458,"Zhejiang",120.088839,29.179512,"Tropical & Subtropical Moist Broadleaf Forests",15.90896,1485.08018,"Eleutherococcus trifoliatus"
10459,"Anhui",117.22623,31.825786,"Temperate Broadleaf & Mixed Forests",15.57469,1138.2016,"Eleutherococcus trifoliatus"
10460,"Fujian",117.990954,26.079114,"Tropical & Subtropical Moist Broadleaf Forests",18.11409,1572.42743,"Eleutherococcus trifoliatus"
10461,"Jiangxi",115.720822,27.613663,"Tropical & Subtropical Moist Broadleaf Forests",17.54309,1618.27549,"Eleutherococcus trifoliatus"
10463,"Henan",113.613553,33.882591,"Temperate Broadleaf & Mixed Forests",14.44157,769.77065,"Eleutherococcus trifoliatus"
10464,"Hubei",112.269085,30.975994,"Temperate Broadleaf & Mixed Forests",15.23936,1184.71115,"Eleutherococcus trifoliatus"
10465,"Hunan",111.708447,27.606976,"Tropical & Subtropical Moist Broadleaf Forests",16.74434,1412.81525,"Eleutherococcus trifoliatus"
10466,"Guangdong",113.415283,23.335449,"Tropical & Subtropical Moist Broadleaf Forests",20.99738,1747.98024,"Eleutherococcus trifoliatus"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Eleutherococcus trifoliatus"
10469,"Chongqin",107.87484,30.058649,"Temperate Broadleaf & Mixed Forests",15.43573,1232.9305,"Eleutherococcus trifoliatus"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Eleutherococcus trifoliatus"
10471,"Guizhou",106.874099,26.815182,"Tropical & Subtropical Moist Broadleaf Forests",14.98749,1171.23246,"Eleutherococcus trifoliatus"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Eleutherococcus trifoliatus"
10473,"Xizang",88.129066,31.692516,"Montane Grasslands & Shrublands",-3.91394,308.20101,"Eleutherococcus trifoliatus"
10474,"Shaanxi",108.870582,35.195169,"Temperate Broadleaf & Mixed Forests",10.23313,638.68843,"Eleutherococcus trifoliatus"
10475,"Gansu",100.933874,37.820789,"Deserts & Xeric Shrublands",5.08455,307.31562,"Eleutherococcus trifoliatus"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Eleutherococcus trifoliatus"
10732,"Laos",103.763413,18.502443,"Tropical & Subtropical Moist Broadleaf Forests",23.08287,1855.91231,"Eleutherococcus trifoliatus"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Eleutherococcus trifoliatus"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Eleutherococcus trifoliatus"
12162,"Wallacea",122.789725,3.395579,"Tropical & Subtropical Moist Broadleaf Forests",25.28623,2270.0365,"Eleutherococcus trifoliatus"
251,"Okinawajima",127.959792,26.493709,"Tropical & Subtropical Moist Broadleaf Forests",22.4254,2116.27349,"Glycosmis pentaphylla"
253,"Miyakojima",125.332376,24.774041,"Tropical & Subtropical Moist Broadleaf Forests",23.58188,2180.0763,"Glycosmis pentaphylla"
254,"Ishigakijima",124.205545,24.433381,"Tropical & Subtropical Moist Broadleaf Forests",23.40922,2111.62488,"Glycosmis pentaphylla"
255,"Iriomotejima",123.814688,24.335813,"Tropical & Subtropical Moist Broadleaf Forests",22.71649,2342.27347,"Glycosmis pentaphylla"
344,"Hainan",109.745579,19.195738,"Tropical & Subtropical Moist Broadleaf Forests",24.08567,1571.07517,"Glycosmis pentaphylla"
662,"Eagle Island",145.377989,-14.69688,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.37917,2107,"Glycosmis pentaphylla"
